,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_questionmark_directory,directory_length,qty_hyphen_file,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
40712,10,1,1,8,0,3,1,0,0,0,0,0,0,0,0,0,4,144,1,1,0,0,4,0,0,1,0,0,0,37,0,8,8,0,1,4,0,0,1,0,1
21512,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,3,0,0,0,1,0,0,31,0,0,-1,-1,-1,-1,-1,-1,0,0,1
6067,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,61,2,0,0,0,8,0,0,0,0,0,0,37,0,0,-1,-1,-1,-1,-1,-1,0,0,1
55475,6,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,2,200,4,0,0,0,2,0,0,0,0,0,0,13,0,12,2,0,0,4,0,0,0,0,1
54914,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,78,2,0,0,0,9,0,0,1,0,0,0,28,0,10,0,0,0,0,0,0,0,0,1
35356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
42920,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,3,0,0,0,0,1,0,16,0,0,-1,-1,-1,-1,-1,-1,0,0,1
43830,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
35445,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,2,0,0,0,0,1,0,17,0,0,-1,-1,-1,-1,-1,-1,0,0,0
19732,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,5,0,0,1,2,0,0,28,0,9,-1,-1,-1,-1,-1,-1,0,0,1
12848,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2,0,0,0,4,0,0,0,1,0,0,24,1,13,-1,-1,-1,-1,-1,-1,0,0,0
31393,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,9,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
2354,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,4,0,0,0,4,0,0,0,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,0
39340,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
48199,2,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,136,2,0,0,0,6,0,0,0,9,0,0,113,9,84,-1,-1,-1,-1,-1,-1,0,0,0
27721,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,6,0,0,0,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,0,0,1
24202,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,4,0,0,0,3,0,0,33,0,0,-1,-1,-1,-1,-1,-1,0,0,1
42574,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,8,0,0,1,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0
48180,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,5,0,0,0,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,0,0,0
13295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
10572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
4647,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,8,0,0,1,0,0,0,15,0,10,-1,-1,-1,-1,-1,-1,0,0,1
44206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
50894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
33075,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,6,0,5,-1,-1,-1,-1,-1,-1,0,1,1
17595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
42300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
43319,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,7,0,0,1,0,0,0,23,0,9,-1,-1,-1,-1,-1,-1,0,0,1
48721,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,1,0,0,0,0,0,0,11,0,10,-1,-1,-1,-1,-1,-1,0,1,1
30379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1048,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
48726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57422,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,11,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
47317,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,70,2,0,0,0,6,0,0,1,0,0,0,13,0,8,0,0,0,0,0,0,0,0,1
41293,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,59,2,0,0,0,11,0,0,0,3,0,0,33,0,0,-1,-1,-1,-1,-1,-1,0,0,0
42463,6,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,2,88,2,0,0,0,6,0,0,1,1,0,0,19,1,18,3,1,1,4,0,0,0,0,1
54292,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,0,0,0,4,0,0,0,0,0,0,53,0,32,-1,-1,-1,-1,-1,-1,0,0,1
1183,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
40426,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
52259,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,2,0,0,0,0,0,0,8,0,7,-1,-1,-1,-1,-1,-1,0,0,1
9685,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
29244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5860,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,0,0,0,6,0,0,1,0,0,0,42,0,15,-1,-1,-1,-1,-1,-1,0,0,1
14951,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,6,0,0,0,0,0,0,29,0,4,-1,-1,-1,-1,-1,-1,0,0,1
9580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
24990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
833,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,53,2,0,0,0,4,0,0,0,0,0,0,37,0,2,-1,-1,-1,-1,-1,-1,0,0,1
31722,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
26676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13889,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,0,0,0,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,1
51859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
55538,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,60,1,0,0,0,5,0,0,2,1,0,0,45,0,9,-1,-1,-1,-1,-1,-1,0,0,1
33215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
32114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7621,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,8,0,0,0,0,0,0,38,0,32,-1,-1,-1,-1,-1,-1,0,0,1
1703,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,6,0,0,0,0,0,0,21,0,0,-1,-1,-1,-1,-1,-1,0,0,1
15908,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,4,0,0,0,5,0,0,34,0,0,-1,-1,-1,-1,-1,-1,0,0,0
24132,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,5,0,0,1,1,0,0,39,0,9,-1,-1,-1,-1,-1,-1,0,0,1
40773,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,69,1,0,0,0,5,0,0,1,0,0,0,28,0,9,1,0,0,0,0,0,1,0,1
25977,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,113,2,0,0,0,5,0,0,0,13,0,0,96,12,78,-1,-1,-1,-1,-1,-1,0,0,0
12415,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,3,0,0,0,0,0,0,40,0,0,-1,-1,-1,-1,-1,-1,0,0,1
33186,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,0,0,0,5,0,0,1,3,0,0,58,3,36,-1,-1,-1,-1,-1,-1,0,0,1
40365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
33137,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
40354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58538,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
32212,4,2,0,4,0,5,1,0,0,0,0,0,0,0,0,2,2,153,1,0,0,0,6,0,0,0,1,0,0,41,0,15,2,0,0,0,0,2,1,0,1
4420,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,0,0,0,10,0,0,1,1,0,0,45,0,21,-1,-1,-1,-1,-1,-1,0,0,1
13197,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,7,0,0,0,0,0,0,18,0,0,-1,-1,-1,-1,-1,-1,0,0,1
41450,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,95,3,0,0,0,9,0,0,0,0,0,0,65,0,0,-1,-1,-1,-1,-1,-1,0,0,1
56270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
204,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,4,0,0,1,2,0,0,22,2,21,-1,-1,-1,-1,-1,-1,0,0,0
1941,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,2,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21728,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,5,0,0,0,0,0,0,21,0,0,-1,-1,-1,-1,-1,-1,0,0,0
20391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
25210,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,0,2,-1,-1,-1,-1,-1,-1,0,0,0
22607,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
44791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36082,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,3,0,0,0,0,0,0,8,0,5,0,0,2,0,0,0,0,0,1
21257,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,5,0,0,0,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,0,0,0
24733,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,107,2,1,0,0,5,0,0,3,4,0,0,90,4,41,-1,-1,-1,-1,-1,-1,0,0,1
58021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
11256,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,131,2,1,0,0,7,0,0,0,0,3,0,90,0,46,0,0,0,0,0,0,0,0,1
27709,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,144,1,0,0,0,11,0,0,1,0,0,0,47,0,7,4,0,0,0,0,0,0,0,1
34811,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1954,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,4,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,1
42546,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17284,4,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0,0,7,0,0,2,2,0,0,37,0,9,1,0,0,0,0,0,0,0,1
10646,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,5,0,0,0,0,0,0,16,0,0,-1,-1,-1,-1,-1,-1,0,0,0
19516,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
8628,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
49648,2,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,179,1,0,0,0,3,0,0,1,5,0,0,169,0,9,-1,-1,-1,-1,-1,-1,0,0,1
22324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
33180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
11887,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22035,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
7134,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
11947,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1,0,0,0,8,0,0,0,0,0,0,58,0,0,-1,-1,-1,-1,-1,-1,0,0,1
15626,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,0,0,0,6,0,0,0,0,0,0,34,0,0,-1,-1,-1,-1,-1,-1,0,0,1
20486,3,4,4,2,0,4,0,0,0,0,0,0,0,0,0,0,1,138,2,1,0,0,8,0,0,1,3,0,0,28,2,22,0,0,4,0,0,0,0,0,1
35534,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,2,0,0,8,0,0,0,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,0,0,0
3366,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,10,0,0,0,0,0,0,22,0,3,-1,-1,-1,-1,-1,-1,0,0,1
53697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21846,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,5,0,0,0,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,1
16284,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,1,0,0,0,0,0,0,47,0,0,-1,-1,-1,-1,-1,-1,0,0,1
15551,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57740,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
42414,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
52606,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,8,0,0,1,1,0,0,15,1,14,0,0,0,0,0,0,0,0,0
1680,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,5,0,0,0,2,0,0,10,0,0,-1,-1,-1,-1,-1,-1,0,0,1
28501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
6583,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1
52787,1,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,1,122,1,0,0,0,4,0,0,0,0,2,0,40,0,10,0,0,1,0,0,0,0,0,1
4622,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,8,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,-1,-1,0,0,1
46670,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
27058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
46321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17396,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,1,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
57879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22630,2,7,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,131,2,0,0,0,7,0,0,0,4,0,0,40,0,0,0,3,3,0,0,0,0,0,1
13960,5,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,161,2,0,0,0,5,0,0,3,3,0,0,116,1,16,0,0,1,0,0,0,0,0,1
40207,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,8,0,0,0,0,0,0,16,0,5,-1,-1,-1,-1,-1,-1,0,0,1
46181,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,43,2,0,0,0,3,0,0,1,0,0,0,10,0,9,1,0,0,0,0,0,1,0,1
27403,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,6,0,0,0,0,0,0,25,0,0,-1,-1,-1,-1,-1,-1,0,0,1
13420,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,3,0,0,0,0,0,0,40,0,0,-1,-1,-1,-1,-1,-1,0,0,1
8759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
53579,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,4,0,0,1,0,0,0,29,0,16,-1,-1,-1,-1,-1,-1,0,0,1
22199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
34437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
34719,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,3,0,0,0,1,0,0,18,0,0,-1,-1,-1,-1,-1,-1,0,0,1
49617,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
58101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
37324,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,1,0,0,6,0,0,0,0,0,0,40,0,32,-1,-1,-1,-1,-1,-1,0,0,1
22793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,0,0,0,0,0,0,5,0,4,-1,-1,-1,-1,-1,-1,0,0,1
37815,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,3,0,0,0,0,0,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,1
17487,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,3,0,0,1,0,0,0,19,0,10,0,0,0,0,0,0,0,0,1
47784,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,2,1,0,0,13,0,0,0,0,0,0,17,0,6,-1,-1,-1,-1,-1,-1,0,0,1
21805,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,5,0,0,0,0,0,0,27,0,5,-1,-1,-1,-1,-1,-1,0,0,1
35936,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,1,0,0,7,0,0,1,0,0,0,22,0,9,-1,-1,-1,-1,-1,-1,0,0,1
2344,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,3,0,0,10,0,0,1,0,0,0,13,0,12,-1,-1,-1,-1,-1,-1,0,0,1
25550,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
8021,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,0,0,0,7,0,0,1,0,1,0,60,0,16,-1,-1,-1,-1,-1,-1,0,0,1
30878,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
47213,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
